,user,churnedAfterSix,weekNumber,article,diary,message,recipe,weight,numberEvents,delta_numberEvents,messageCount_group,messageCount_private,sentiment_group,sentiment_private,questionsAsked_group,questionsAsked_private,emojisUsed_group,emojisUsed_private,mentionedScales_group,mentionedScales_private,mentionedTracker_group,mentionedTracker_private,delta_messageCount_group,delta_messageCount_private,delta_sentiment_group,delta_sentiment_private,delta_questionsAsked_group,delta_questionsAsked_private,delta_emojisUsed_group,delta_emojisUsed_private,delta_mentionedScales_group,delta_mentionedScales_private,delta_mentionedTracker_group,delta_mentionedTracker_private
1628,5cd935e58750b3134174703f,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,5cd935e58750b3134174703f,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,5cd935e58750b3134174703f,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,5cd93b263ce21112c1de6b15,False,0,7.0,0.0,28.0,2.0,1.0,10.0,0.0,25.0,2.0,0.163,0.356,9.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,5cd93b263ce21112c1de6b15,False,1,6.0,0.0,35.0,12.0,2.0,20.0,10.0,30.0,5.0,0.11,0.066,5.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,-0.053,-0.289,-4.0,0.0,-7.0,-1.0,0.0,0.0,0.0,0.0
1633,5cd93b263ce21112c1de6b15,False,2,6.0,8.0,21.0,1.0,3.0,18.0,-2.0,19.0,1.0,0.151,-0.031,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,-11.0,-4.0,0.041,-0.097,-2.0,0.0,-10.0,0.0,-1.0,0.0,0.0,0.0
1634,5cd93b263ce21112c1de6b15,False,3,6.0,0.0,18.0,1.0,0.0,7.0,-11.0,18.0,0.0,0.176,,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.026,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1635,5cd93b263ce21112c1de6b15,False,4,6.0,0.0,8.0,3.0,2.0,11.0,4.0,8.0,0.0,0.119,,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,-10.0,0.0,-0.057,0.0,-4.0,0.0,-11.0,0.0,1.0,0.0,0.0,0.0
1636,5cd93b263ce21112c1de6b15,False,5,2.0,0.0,9.0,2.0,0.0,4.0,-7.0,9.0,0.0,0.063,,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.057,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0
1637,5cd93b263ce21112c1de6b15,False,6,9.0,0.0,7.0,1.0,1.0,11.0,7.0,7.0,0.0,0.231,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.168,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1638,5cd93ee932795213656ae06a,False,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.255,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,5cd93ee932795213656ae06a,False,1,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,5cd93ee932795213656ae06a,False,2,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,5cd93ee932795213656ae06a,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,5cd93ee932795213656ae06a,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643,5cd93ee932795213656ae06a,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,5cd93ee932795213656ae06a,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,5cd94a613ce21112c1de7586,False,0,10.0,0.0,12.0,0.0,0.0,10.0,0.0,12.0,0.0,0.205,,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,5cd94a613ce21112c1de7586,False,1,6.0,16.0,43.0,0.0,9.0,31.0,21.0,43.0,0.0,0.186,,8.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,-0.019,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
1647,5cd94a613ce21112c1de7586,False,2,6.0,12.0,76.0,0.0,3.0,21.0,-10.0,72.0,4.0,0.091,0.121,15.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,29.0,4.0,-0.095,0.0,7.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
1648,5cd94a613ce21112c1de7586,False,3,6.0,0.0,65.0,0.0,4.0,10.0,-11.0,45.0,20.0,0.245,0.063,9.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,-27.0,16.0,0.154,-0.058,-6.0,3.0,-5.0,1.0,-1.0,0.0,-1.0,1.0
1649,5cd94a613ce21112c1de7586,False,4,6.0,0.0,71.0,0.0,3.0,9.0,-1.0,59.0,12.0,0.198,0.147,9.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,14.0,-8.0,-0.047,0.084,0.0,1.0,2.0,-1.0,1.0,0.0,0.0,-1.0
1650,5cd94a613ce21112c1de7586,False,5,6.0,0.0,28.0,0.0,2.0,8.0,-1.0,20.0,8.0,0.275,0.157,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-39.0,-4.0,0.078,0.01,-5.0,-1.0,-5.0,0.0,-1.0,0.0,0.0,0.0
1651,5cd94a613ce21112c1de7586,False,6,6.0,0.0,41.0,0.0,1.0,7.0,-1.0,21.0,20.0,0.188,0.071,5.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,-0.087,-0.086,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0
1652,5cd960077d11d312b9853027,False,0,10.0,26.0,9.0,0.0,3.0,39.0,0.0,9.0,0.0,0.189,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,5cd960077d11d312b9853027,False,1,6.0,18.0,32.0,0.0,8.0,32.0,-7.0,32.0,0.0,0.084,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,-0.105,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
1654,5cd960077d11d312b9853027,False,2,6.0,43.0,35.0,0.0,7.0,56.0,24.0,32.0,3.0,0.219,0.245,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.136,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,5cd960077d11d312b9853027,False,3,6.0,16.0,32.0,0.0,6.0,28.0,-28.0,28.0,4.0,0.231,0.122,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,0.011,-0.123,1.0,1.0,2.0,0.0,-1.0,0.0,0.0,0.0
1656,5cd960077d11d312b9853027,False,4,3.0,0.0,7.0,0.0,3.0,6.0,-22.0,7.0,0.0,0.038,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-21.0,-4.0,-0.193,0.0,-6.0,-5.0,-2.0,0.0,1.0,0.0,0.0,0.0
1657,5cd960077d11d312b9853027,False,5,6.0,7.0,8.0,0.0,5.0,18.0,12.0,7.0,1.0,0.289,0.232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.251,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
1658,5cd960077d11d312b9853027,False,6,4.0,1.0,15.0,0.0,4.0,9.0,-9.0,15.0,0.0,0.182,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-1.0,-0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,5cd966357d11d312b98534b8,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,5cd966357d11d312b98534b8,False,1,5.0,2.0,3.0,0.0,10.0,17.0,17.0,3.0,0.0,0.173,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,5cd966357d11d312b98534b8,False,2,3.0,1.0,2.0,0.0,0.0,4.0,-13.0,2.0,0.0,0.135,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,5cd966357d11d312b98534b8,False,3,4.0,2.0,1.0,0.0,6.0,12.0,8.0,1.0,0.0,-0.035,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1663,5cd966357d11d312b98534b8,False,4,4.0,4.0,0.0,0.0,3.0,11.0,-1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,5cd966357d11d312b98534b8,False,5,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,5cd966357d11d312b98534b8,False,6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,5cd9675b32795213656afdcd,False,0,10.0,6.0,6.0,0.0,2.0,18.0,0.0,6.0,0.0,0.129,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,5cd9675b32795213656afdcd,False,1,5.0,12.0,12.0,4.0,8.0,29.0,11.0,12.0,0.0,0.046,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-0.083,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1668,5cd9675b32795213656afdcd,False,2,7.0,5.0,17.0,0.0,8.0,20.0,-9.0,14.0,3.0,0.201,-0.019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.155,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1669,5cd9675b32795213656afdcd,False,3,2.0,0.0,2.0,0.0,4.0,6.0,-14.0,2.0,0.0,-0.052,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-3.0,-0.253,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
1670,5cd9675b32795213656afdcd,False,4,0.0,0.0,1.0,0.0,0.0,0.0,-6.0,0.0,1.0,,-0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,5cd9675b32795213656afdcd,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,5cd9675b32795213656afdcd,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,5cd974989c94d712cfc2b1c4,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,5cd974989c94d712cfc2b1c4,False,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,5cd974989c94d712cfc2b1c4,False,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,5cd974989c94d712cfc2b1c4,False,3,15.0,0.0,0.0,0.0,2.0,17.0,17.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,5cd974989c94d712cfc2b1c4,False,4,2.0,0.0,0.0,0.0,2.0,4.0,-13.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,5cd974989c94d712cfc2b1c4,False,5,1.0,0.0,0.0,0.0,1.0,2.0,-2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,5cd974989c94d712cfc2b1c4,False,6,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,5cd976930b932012b968558e,NA,0,4.0,0.0,7.0,0.0,0.0,4.0,0.0,6.0,1.0,0.088,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,5cd976930b932012b968558e,NA,1,7.0,24.0,1.0,1.0,0.0,32.0,28.0,0.0,1.0,,-0.081,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.0,0.0,0.0,-0.681,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
1682,5cd976930b932012b968558e,NA,2,4.0,16.0,7.0,0.0,0.0,20.0,-12.0,7.0,0.0,0.13,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0
1683,5cd976930b932012b968558e,NA,3,4.0,0.0,0.0,0.0,0.0,4.0,-16.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
1684,5cd976930b932012b968558e,NA,4,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,5cd976930b932012b968558e,NA,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,5cd976930b932012b968558e,NA,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,5cd978fa4d01d612d71d09eb,False,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.217,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,5cd978fa4d01d612d71d09eb,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689,5cd978fa4d01d612d71d09eb,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,5cd978fa4d01d612d71d09eb,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,5cd978fa4d01d612d71d09eb,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1692,5cd978fa4d01d612d71d09eb,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,5cd978fa4d01d612d71d09eb,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,5cd98699dd03d21319bf3332,False,0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,7.0,0.0,0.049,,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,5cd98699dd03d21319bf3332,False,1,3.0,14.0,38.0,0.0,6.0,23.0,22.0,35.0,3.0,0.142,0.067,23.0,10.0,17.0,0.0,1.0,0.0,0.0,0.0,28.0,3.0,0.093,0.0,22.0,10.0,13.0,0.0,1.0,0.0,0.0,0.0
1696,5cd98699dd03d21319bf3332,False,2,4.0,9.0,32.0,0.0,3.0,16.0,-7.0,29.0,2.0,0.092,0.413,7.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,-6.0,-1.0,-0.05,0.346,-16.0,-9.0,-10.0,1.0,0.0,0.0,0.0,0.0
1697,5cd98699dd03d21319bf3332,False,3,6.0,0.0,52.0,23.0,2.0,31.0,15.0,52.0,0.0,0.133,,25.0,0.0,27.0,0.0,1.0,0.0,1.0,0.0,23.0,-2.0,0.041,0.0,18.0,-1.0,20.0,-1.0,0.0,0.0,1.0,0.0
1698,5cd98699dd03d21319bf3332,False,4,6.0,0.0,14.0,0.0,0.0,6.0,-25.0,14.0,0.0,0.218,,5.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,-38.0,0.0,0.085,0.0,-20.0,0.0,-21.0,0.0,0.0,0.0,-1.0,0.0
1699,5cd98699dd03d21319bf3332,False,5,5.0,0.0,8.0,2.0,1.0,8.0,2.0,8.0,0.0,0.068,,6.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,-6.0,0.0,-0.15,0.0,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
1700,5cd98699dd03d21319bf3332,False,6,3.0,0.0,0.0,0.0,0.0,3.0,-5.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,-6.0,0.0,-3.0,0.0,-1.0,0.0,0.0,0.0
1701,5cd98aafdd03d21319bf35c8,False,0,7.0,0.0,2.0,0.0,1.0,8.0,0.0,2.0,0.0,-0.1,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,5cd98aafdd03d21319bf35c8,False,1,9.0,14.0,8.0,0.0,5.0,28.0,20.0,7.0,1.0,0.386,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.485,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1703,5cd98aafdd03d21319bf35c8,False,2,6.0,11.0,5.0,0.0,4.0,21.0,-7.0,5.0,0.0,0.134,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-0.252,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1704,5cd98aafdd03d21319bf35c8,False,3,6.0,0.0,5.0,0.0,2.0,8.0,-13.0,5.0,0.0,0.093,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
1705,5cd98aafdd03d21319bf35c8,False,4,6.0,0.0,8.0,0.0,2.0,8.0,0.0,6.0,2.0,0.21,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.117,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
1706,5cd98aafdd03d21319bf35c8,False,5,6.0,0.0,0.0,0.0,1.0,7.0,-1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1707,5cd98aafdd03d21319bf35c8,False,6,4.0,0.0,2.0,0.0,1.0,5.0,-2.0,0.0,2.0,,0.063,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1708,5cd990850b932012b9686703,False,0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,7.0,0.444,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,5cd990850b932012b9686703,False,1,5.0,5.0,25.0,0.0,2.0,12.0,11.0,25.0,0.0,0.129,,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,24.0,-7.0,-0.315,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
1710,5cd990850b932012b9686703,False,2,3.0,0.0,7.0,0.0,2.0,5.0,-7.0,2.0,5.0,0.335,0.089,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,-23.0,5.0,0.206,0.0,-1.0,2.0,-8.0,1.0,0.0,1.0,0.0,0.0
1711,5cd990850b932012b9686703,False,3,3.0,0.0,5.0,0.0,2.0,5.0,0.0,5.0,0.0,0.087,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-5.0,-0.248,0.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,0.0
1712,5cd990850b932012b9686703,False,4,2.0,0.0,3.0,0.0,1.0,3.0,-2.0,3.0,0.0,0.127,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713,5cd990850b932012b9686703,False,5,8.0,0.0,1.0,10.0,3.0,21.0,18.0,1.0,0.0,0.775,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.648,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
1714,5cd990850b932012b9686703,False,6,0.0,0.0,4.0,0.0,0.0,0.0,-21.0,4.0,0.0,0.231,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.544,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1715,5cd991250b932012b96867bc,False,0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,5.0,0.0,0.227,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,5cd991250b932012b96867bc,False,1,12.0,0.0,19.0,0.0,3.0,15.0,14.0,18.0,1.0,0.059,0.284,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,1.0,-0.168,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1717,5cd991250b932012b96867bc,False,2,8.0,1.0,25.0,0.0,4.0,13.0,-2.0,24.0,1.0,0.121,0.027,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.061,-0.257,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1718,5cd991250b932012b96867bc,False,3,6.0,0.0,6.0,0.0,2.0,8.0,-5.0,6.0,0.0,0.292,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-1.0,0.171,0.0,-2.0,-4.0,0.0,0.0,-1.0,-1.0,0.0,0.0
1719,5cd991250b932012b96867bc,False,4,6.0,0.0,2.0,0.0,2.0,8.0,0.0,2.0,0.0,0.376,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,5cd991250b932012b96867bc,False,5,6.0,0.0,3.0,0.0,3.0,9.0,1.0,1.0,2.0,-0.011,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,-0.387,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721,5cd991250b932012b96867bc,False,6,6.0,0.0,2.0,0.0,2.0,8.0,-1.0,2.0,0.0,0.059,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
